part_no,Part name,slno,section name,total electors,total part votes
1,"GovernmentTribalResidanceMiddleSchool-Thalvallam-636138,TerracedBuildingFacingwestNorthWing",1,"1-Koilputhur(R.V),PeriyakalrayanMelnadu(P),Ward1,Koilputhur 1",749,224
1,"GovernmentTribalResidanceMiddleSchool-Thalvallam-636138,TerracedBuildingFacingwestNorthWing",2,"2-Koilputhur(R.V),PeriyakalrayanMelnadu(P),Ward1,Melvallam 220",749,151
1,"GovernmentTribalResidanceMiddleSchool-Thalvallam-636138,TerracedBuildingFacingwestNorthWing",3,"3-Koilputhur(R.V),PeriyakalrayanMelnadu(P),Ward1,Perandoor 368",749,374
2,"GovernmentTribalResidanceMiddleSchool-Thalvallam-636138,TerracedBuildingFacingNorthWestWing",1,"1-Koilputhur(R.V),PeriyakalrayanMelnadu(P),Ward1,Morasampatty 1",790,169
2,"GovernmentTribalResidanceMiddleSchool-Thalvallam-636138,TerracedBuildingFacingNorthWestWing",2,"2-Koilputhur(R.V),PeriyakalrayanMelnadu(P),Ward1,Thalvallam 165",790,621
3,"GovernmentTribalResidanceMiddleSchool-Thalvallam-636138,TerracedBuildingFacingWest,SouthWing",1,"1-Koilputhur(R.V)PeriyakalrayanmalaiMelnadu(P),Ward1,Kalakkaambadi 1",763,477
3,"GovernmentTribalResidanceMiddleSchool-Thalvallam-636138,TerracedBuildingFacingWest,SouthWing",2,"2-Koilputhur(R.V)PeriyakalrayanmalaiMelnadu(P),Ward1,ModhoorVillage 470",763,286
4,"GovernmentTribalResidanceElementarySchool-Sembarukai-636138,TerracedBuildingFacingNorthwestWing",1,"1-Koilputhur(R.V),PeriyakalrayanMelnadu(P),Ward2,Sengattupudhur 1",699,260
4,"GovernmentTribalResidanceElementarySchool-Sembarukai-636138,TerracedBuildingFacingNorthwestWing",2,"2-Koilputhur(R.V),PeriyakalrayanMelnadu(P),Ward2,Sembarukkai 259",699,243
4,"GovernmentTribalResidanceElementarySchool-Sembarukai-636138,TerracedBuildingFacingNorthwestWing",3,"3-Kariyakoilvalavu(R.V),PeriyakalrayanMelnadu(P),Ward2,Oduvangadu 521",699,196
5,"PanchayatUnionMiddleSchool-Mannur-636138,TerracedBuildingFacingNorthwestWing",1,"1-MannurandMannurR.F(R.V),PeriyakalrayanMelnadu(P),Ward4,Mannur 1",624,624
6,"GovernmentTribalResidanceElementarySchool-KariyakovilValavu-636138,TerracedBuildingFacingWestNorthWing",1,"1-Kariyakoilvalavu(R.V),PeriyakalrayanMelnadu(P),Ward2,Valampattu 1",1063,191
6,"GovernmentTribalResidanceElementarySchool-KariyakovilValavu-636138,TerracedBuildingFacingWestNorthWing",2,"2-Kariyakoilvalavu(R.V),PeriyakalrayanMelnadu(P),Ward2,Panampattu 185",1063,151
6,"GovernmentTribalResidanceElementarySchool-KariyakovilValavu-636138,TerracedBuildingFacingWestNorthWing",3,"3-Kariyakoilvalavu(R.V),PeriyakalrayanMelnadu(P),Ward2,Kariakoilvalavu 335",1063,321
6,"GovernmentTribalResidanceElementarySchool-KariyakovilValavu-636138,TerracedBuildingFacingWestNorthWing",4,"4-Kariyakoilvalavu(R.V),PeriyakalrayanMelnadu(P),Ward2,Puliyampattu 647",1063,238
6,"GovernmentTribalResidanceElementarySchool-KariyakovilValavu-636138,TerracedBuildingFacingWestNorthWing",5,"5-Koilputhur(R.V),PeriyakalrayanMelnadu(P),Ward2,Melmayamalachi 857",1063,162
7,"PanchayatUnionElementarySchool,Thalakkarai-636138,TerracedBuildingFacingNorth,WestWing",1,"1-Soolankuruchi(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward1,Thalakkarai 1",866,288
7,"PanchayatUnionElementarySchool,Thalakkarai-636138,TerracedBuildingFacingNorth,WestWing",2,"2-Soolankurichi(R.V),PeriyakalrayanmalaiKeelnadu(P),Ward2,Pachaadu 256",866,368
7,"PanchayatUnionElementarySchool,Thalakkarai-636138,TerracedBuildingFacingNorth,WestWing",3,"3-Kunnur(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward4,Melpoondi 612",866,210
8,"GovernmentTribalResidanceMiddleSchool-Sulankurichi-636138,TerracedBuildingFacingSouthwestWing",1,"1-Soolankuruchi(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward1,Kinathoor 1",1120,279
8,"GovernmentTribalResidanceMiddleSchool-Sulankurichi-636138,TerracedBuildingFacingSouthwestWing",2,"2-Soolankuruchi(R.V)PeriyakalrayanKeelnadu(P),Ward1,Soolankuruchi 271",1120,749
8,"GovernmentTribalResidanceMiddleSchool-Sulankurichi-636138,TerracedBuildingFacingSouthwestWing",3,"3-Kunnur(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward1,Therkupattu 1001",1120,92
9,"GovernmentTribalResidanceElementarySchool-Kunnur-636138,TerracedBuilding(SSA)FacingSouthEastWing",1,"1-Kunnur(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward5,Keelpoondi 1",745,182
9,"GovernmentTribalResidanceElementarySchool-Kunnur-636138,TerracedBuilding(SSA)FacingSouthEastWing",2,"2-Kunnur(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward5,Kunnoor 175",745,563
10,"GovernmentTribalResidanceElementarySchool-Chittampattu-636138,TerracedBuildingFacingNorth,EastWing",1,"1-Kunnur(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward1,Chittampatti 1",425,425
11,"GovernmentTribalResidanceHighSchool-Kunnur-636138,TerracedBuildingFacingEastMiddlewingRoomNo2",1,1 MealpoondiAtthuvalavu,456,456
12,"PanchayatUnionElementarySchool-Kallur-636138,TerracedBuildingFacingNorth,WestWing",1,"1-Kunnur(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward5,Kalloor 1",451,292
12,"PanchayatUnionElementarySchool-Kallur-636138,TerracedBuildingFacingNorth,WestWing",2,"2-Kunnur(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward4,Sadaiyampatti 287",451,159
13,"MudavankovilAnganwadiBuilding-Mudavankovil-636138,TerracedbuildingFacingNorth",1,"1-Kunnur(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward1,MudavanKovil 1",603,211
13,"MudavankovilAnganwadiBuilding-Mudavankovil-636138,TerracedbuildingFacingNorth",2,"210 3 3-Kunnur(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward1,Athiripatti 304 603 297",603,95
13,"MudavankovilAnganwadiBuilding-Mudavankovil-636138,TerracedbuildingFacingNorth",3,"3-Kunnur(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward1,Athiripatti 304",603,297
14,"PanchayatUnionElementarySchool-Adiyanur-636138,TerracedBuildingFacingNorth,EastWing",1,"1-Adiyanur(R.V),PeriyakalrayanmalaiKeelnadu(P),Ward3,4,Adiyanoor 1",902,522
14,"PanchayatUnionElementarySchool-Adiyanur-636138,TerracedBuildingFacingNorth,EastWing",2,"2-Kunnur(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward4,Kirangaadu 498",902,380
15,"GovernmentTribalResidanceElementarySchool-Nagalur-636138,TerracedBuildingFacingEastsouthwing",1,"1-Kunnur(R.V),PeriyakalrayanmalaiKeelnadu(P),Ward3,Nagalur 1",790,356
15,"GovernmentTribalResidanceElementarySchool-Nagalur-636138,TerracedBuildingFacingEastsouthwing",2,"2-Pattimedu(R.V),PeriyakalrayanamalaiKeelnadu(P),Ward3,Pattivalavu 359",790,310
15,"GovernmentTribalResidanceElementarySchool-Nagalur-636138,TerracedBuildingFacingEastsouthwing",3,"3-Kunnur(R.V),PeriyakalrayanmalaiKeelnadu(P),Ward3,KaniyanValavu 672",790,124
16,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthEastwingRoomNo.3",1,"1-Edayapatty(R.V)And(P),Ward1,VilvanurKuditheru 1",790,230
16,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthEastwingRoomNo.3",2,"2-Edayapatty(R.V)And(P),Ward1,VilvanurArunthathiyarStreet 224",790,207
16,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthEastwingRoomNo.3",3,"3-Edayapatty(R.V)And(P),Ward1,VilvanurEastKattukottai 429",790,118
16,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthEastwingRoomNo.3",4,"4-Edayapatty(R.V)And(P),Ward1,VilvanurWestKattukottai 536",790,184
16,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthEastwingRoomNo.3",5,"5-Edayapatty(R.V)And(P),Ward1,PudurSouthKattukottai 684",790,51
17,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthMiddlePortionRoomNo.2",1,"1-Edayapatty(R.V)And(P),Ward2,PudurWestVeethi 1",982,121
17,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthMiddlePortionRoomNo.2",2,"2-Edayapatty(R.V)And(P),Ward2,PudurSouthVeethi 117",982,88
17,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthMiddlePortionRoomNo.2",3,"3-Edayapatty(R.V)And(P),Ward2,PudurNorthVeethi 203",982,122
17,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthMiddlePortionRoomNo.2",4,"4-Edayapatty(R.V)And(P),Ward2,PudurAatruVeethi 322",982,57
17,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthMiddlePortionRoomNo.2",5,"5-Edayapatty(R.V)And(P),Ward2,KoothayeVeethi 379",982,33
17,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthMiddlePortionRoomNo.2",6,"6-Edayapatty(R.V)And(P),Ward2,PudurWest&EastKattukottai 411",982,250
17,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthMiddlePortionRoomNo.2",7,"7-Edayapatty(R.V)And(P),Ward2,PudurChinnaSamayapuram 651",982,36
17,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthMiddlePortionRoomNo.2",8,"8-Edayapatty(R.V)And(P),Ward5,KudiStreet 687",982,115
17,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthMiddlePortionRoomNo.2",9,"9-Edayapatty(R.V)And(P),Ward5PudurKattukottai&Vilvanur 814",982,160
18,"PanchayatUnionElementarySchool-Kathiripatty-636114,TerracedBuildingFacingSouth",1,"1-Edayapatty(R.V)And(P),Ward2,GumasthampattyGandhiNagarKattukottai 1",799,377
18,"PanchayatUnionElementarySchool-Kathiripatty-636114,TerracedBuildingFacingSouth",2,"2-Edayapatty(R.V)And(P),Ward5,Gumasthampatty 379",799,148
18,"PanchayatUnionElementarySchool-Kathiripatty-636114,TerracedBuildingFacingSouth",3,"3-Edayapatty(R.V)And(P),Ward5,MuruganKovilKattuKottai 519",799,68
18,"PanchayatUnionElementarySchool-Kathiripatty-636114,TerracedBuildingFacingSouth",4,"4-Edayapatty(R.V)And(P),Ward5,GandhiNagarKattuKottai 585",799,206
19,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedBuildingFacingSouth",1,"1-Edayapatty(R.V)And(P),Ward4,NaduStreet 1",976,101
19,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedBuildingFacingSouth",2,"2-Edayapatty(R.V)And(P),Ward4,NorthStreet 91",976,204
19,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedBuildingFacingSouth",3,"3-Edayapatty(R.V)And(P),Ward4,KattuKottaiWest 292",976,286
19,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedBuildingFacingSouth",4,"4-Edayapatty(R.V)And(P),Ward4,NorthKattukottaiToPetrolPunk 571",976,96
19,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedBuildingFacingSouth",5,"5-Edayapatty(R.V)And(P),Ward5,AdhidravidarStreet 668",976,106
19,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedBuildingFacingSouth",6,"6-Edayapatty(R.V)And(P),Ward5,HarijanaStreet 770",976,100
19,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedBuildingFacingSouth",7,"7-Edayapatty(R.V)And(P),Ward5,ArunthathiyarStreet 867",976,83
20,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedBuildingFacingSouthWestwing",1,"1-Edayapatty(R.V)And(P),Ward4,V.O.C.Nagar 1",816,33
20,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedBuildingFacingSouthWestwing",2,"2-Edayapatty(R.V)And(P),Ward4,BharathiNagar 30",816,265
20,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedBuildingFacingSouthWestwing",3,"3-Edayapatty(R.V)And(P),Ward4,EastKattukottai 289",816,518
21,"PanchayatUnionElementarySchool-Thandanur-636117,TiledBuildingFacingNorth,EastWing",1,"1-Thandanur(R.V)And(P),Ward1,EastStreet 1",818,74
21,"PanchayatUnionElementarySchool-Thandanur-636117,TiledBuildingFacingNorth,EastWing",2,"2-Thandanur(R.V)And(P),Ward1,NorthStreet,BoyarStreet 71",818,466
21,"PanchayatUnionElementarySchool-Thandanur-636117,TiledBuildingFacingNorth,EastWing",3,"3-Thandanur(R.V)And(P),Ward2,CenterStreet. 524",818,95
21,"PanchayatUnionElementarySchool-Thandanur-636117,TiledBuildingFacingNorth,EastWing",4,"4-Thandanur(R.V)And(P),Ward2,KovilStreet 617",818,61
21,"PanchayatUnionElementarySchool-Thandanur-636117,TiledBuildingFacingNorth,EastWing",5,"5-Thandanur(R.V)And(P),Ward2,SouthStreet,KuravarStreet 678",818,50
21,"PanchayatUnionElementarySchool-Thandanur-636117,TiledBuildingFacingNorth,EastWing",6,"6-Thandanur(R.V)And(P),Ward2,WestStreet 725",818,72
22,"PanchayatUnionElementarySchool-Thandanur-636117,TerracedBuildingFacingNorthEastWing(Newbuilding)",1,"1-Thandanur(R.V)And(P),Ward4,ThandanurEastKadu 1",718,293
22,"PanchayatUnionElementarySchool-Thandanur-636117,TerracedBuildingFacingNorthEastWing(Newbuilding)",2,"2-Thandanur(R.V)And(P),Ward3,ThandanurNorthKadu 293",718,354
22,"PanchayatUnionElementarySchool-Thandanur-636117,TerracedBuildingFacingNorthEastWing(Newbuilding)",3,"3-Thandanur(R.V)And(P),Ward4,PallathStreet 625",718,71
23,"PanchayatUnionElementarySchool-Thandanur-636117,TiledBuildingFacingNorthWestWing(NearBoothNo.21)RoomNo-2",1,"1-Thandanur(R.V)And(P),Ward4,AruthathiyarStreet 1",530,137
23,"PanchayatUnionElementarySchool-Thandanur-636117,TiledBuildingFacingNorthWestWing(NearBoothNo.21)RoomNo-2",2,"2-Thandanur(R.V)And(P),Ward3,WestKaduArea 137",530,183
23,"PanchayatUnionElementarySchool-Thandanur-636117,TiledBuildingFacingNorthWestWing(NearBoothNo.21)RoomNo-2",3,"3-Thandanur(R.V)And(P),Ward4,SouthKaduArea 317",530,209
23,"PanchayatUnionElementarySchool-Thandanur-636117,TiledBuildingFacingNorthWestWing(NearBoothNo.21)RoomNo-2",4,999-OverseasElector 521,530,1
24,"PanchayatUnionElementarySchool-Panaimadal-636117,TerracedBuildingFacingWest",1,"1-Panaimadal(R.V)And(P),Ward1,BoyarStreet 1",815,89
24,"PanchayatUnionElementarySchool-Panaimadal-636117,TerracedBuildingFacingWest",2,"2-Panaimadal(R.V)And(P),Ward1,3EastStreet 90",815,184
24,"PanchayatUnionElementarySchool-Panaimadal-636117,TerracedBuildingFacingWest",3,"3-Panaimadal(R.V)And(P),Ward1,NaduStreet 270",815,198
24,"PanchayatUnionElementarySchool-Panaimadal-636117,TerracedBuildingFacingWest",4,"4-Panaimadal(R.V)And(P),Ward1,WestStreet 465",815,60
24,"PanchayatUnionElementarySchool-Panaimadal-636117,TerracedBuildingFacingWest",5,"5-Panaimadal(R.V)And(P),Ward1,NorthStreet 525",815,101
24,"PanchayatUnionElementarySchool-Panaimadal-636117,TerracedBuildingFacingWest",6,"6-Panaimadal(R.V)And(P),Ward3,SouthStreet 626",815,69
24,"PanchayatUnionElementarySchool-Panaimadal-636117,TerracedBuildingFacingWest",7,"7-Panaimadal(R.V)And(P),Ward3,Kamarajarcolony 692",815,39
24,"PanchayatUnionElementarySchool-Panaimadal-636117,TerracedBuildingFacingWest",8,"8-Panaimadal(R.V)And(P),Ward1,Roadarea 731",815,19
24,"PanchayatUnionElementarySchool-Panaimadal-636117,TerracedBuildingFacingWest",9,"9-Panaimadal(R.V)And(P),Ward2,Eastkadu 749",815,56
25,"PanchayatUnionElementarySchool-Panaimadal-636117,TiledBuildingFacingEastNorthWing",1,"1-Panaimadal(R.V)And(P),Ward3,2Kamarajarcolony 1",810,550
25,"PanchayatUnionElementarySchool-Panaimadal-636117,TiledBuildingFacingEastNorthWing",2,"2-Panaimadal(R.V)And(P),Ward2,AnnaNagar 538",810,260
26,"PanchayatUnionElementarySchool-Panaimadal-636117,TerracedBuildingFacingSouthEastWing",1,"1-Panaimadal(R.V)And(P),Ward2,M.G.R.Nagar 1",672,52
26,"PanchayatUnionElementarySchool-Panaimadal-636117,TerracedBuildingFacingSouthEastWing",2,"2-Panaimadal(R.V)And(P),Ward2,RoadAreaSouth 52",672,83
26,"PanchayatUnionElementarySchool-Panaimadal-636117,TerracedBuildingFacingSouthEastWing",3,"3-Panaimadal(R.V)And(P),Ward2,NorthArea 132",672,71
26,"PanchayatUnionElementarySchool-Panaimadal-636117,TerracedBuildingFacingSouthEastWing",4,"4-Panaimadal(R.V)And(P),Ward3,IndiraNagar 200",672,157
26,"PanchayatUnionElementarySchool-Panaimadal-636117,TerracedBuildingFacingSouthEastWing",5,"5-Panaimadal(R.V)And(P),Ward2,EastArea 354",672,119
26,"PanchayatUnionElementarySchool-Panaimadal-636117,TerracedBuildingFacingSouthEastWing",6,"6-Panaimadal(R.V)And(P),Ward2,SouthArea 472",672,77
26,"PanchayatUnionElementarySchool-Panaimadal-636117,TerracedBuildingFacingSouthEastWing",7,"7-Panaimadal(R.V)And(P),Ward3,NorthKadu 547",672,113
27,"PanchayatUnionMiddleSchool-Sekkadipatti-636104,NewTerracedBuildingFacingNorth",1,"1-Sekkadipatty(R.V)And(P),Ward1,KaliammanNagar 1",1023,98
27,"PanchayatUnionMiddleSchool-Sekkadipatti-636104,NewTerracedBuildingFacingNorth",2,"2-Sekkadipatty(R.V)And(P),Ward1,Mettukal 100",1023,143
27,"PanchayatUnionMiddleSchool-Sekkadipatti-636104,NewTerracedBuildingFacingNorth",3,"3-Sekkadipatty(R.V)And(P),Ward1,AnanthaNagar 239",1023,406
27,"PanchayatUnionMiddleSchool-Sekkadipatti-636104,NewTerracedBuildingFacingNorth",4,"4-Sekkadipatty(R.V)And(P),Ward1,2MainRoad 628",1023,376
28,"PanchayatUnionMiddleSchool-Sekkadipatti-636104,Terraced(SSA)BuildingFacingEastMiddleRoom",1,"1-Sekkadipatty(R.V)And(P),Ward2,HarijanaStreet 1",956,410
28,"PanchayatUnionMiddleSchool-Sekkadipatti-636104,Terraced(SSA)BuildingFacingEastMiddleRoom",2,"2-Sekkadipatty(R.V)And(P),Ward2,SouthKattukottai 401",956,169
28,"PanchayatUnionMiddleSchool-Sekkadipatti-636104,Terraced(SSA)BuildingFacingEastMiddleRoom",3,"3-Sekkadipatty(R.V)And(P),Ward2,NaduVeethi 566",956,188
28,"PanchayatUnionMiddleSchool-Sekkadipatti-636104,Terraced(SSA)BuildingFacingEastMiddleRoom",4,"4-Sekkadipatty(R.V)And(P),Ward1,PerumalKovilStreet 748",956,128
28,"PanchayatUnionMiddleSchool-Sekkadipatti-636104,Terraced(SSA)BuildingFacingEastMiddleRoom",5,"5-Sekkadipatty(R.V)And(P),Ward1KendiNagar 872",956,61
29,"PanchayatUnionElementarySchool-Vellalapatti-636104,NewTerracedBuildingFacingSouthEastWing",1,"1-Vellalapatti(R.V),Sekkadipatty(P),Ward1,MainRoad 1",671,365
29,"PanchayatUnionElementarySchool-Vellalapatti-636104,NewTerracedBuildingFacingSouthEastWing",2,"2-Vellalapatti(R.V),Sekkadipatty(P),Ward1,SouthKattuKottai 362",671,83
29,"PanchayatUnionElementarySchool-Vellalapatti-636104,NewTerracedBuildingFacingSouthEastWing",3,"3-Vellalapatti(R.V),Sekkadipatty(P),Ward2,Kuttaikarai 445",671,104
29,"PanchayatUnionElementarySchool-Vellalapatti-636104,NewTerracedBuildingFacingSouthEastWing",4,"4-Vellalapatti(R.V),Sekkadipatty(P),Ward2,NorthKattukottai 547",671,119
30,"PanchayatUnionElementarySchool-Vellalapatti-636104,NewTerracedBuildingFacingSouthwestWing",1,"1-Vellalapatti(R.V),Sekkadipatty(P),Ward2,ArunthathiyarStreet 1",758,758
31,"GovernmentHighSchool-Vellalapatti-636104,NewTiledBuildingFacingSouthWestWing",1,"1-Vellalapatti(R.V),Sekkadipatty(P),Ward4,KarunanithiColony 1",592,79
31,"GovernmentHighSchool-Vellalapatti-636104,NewTiledBuildingFacingSouthWestWing",2,"2-Vellalapatti(R.V),Sekkadipatty(P),Ward4,IndiranagarColony 76",592,176
31,"GovernmentHighSchool-Vellalapatti-636104,NewTiledBuildingFacingSouthWestWing",3,"3-Vellalapatti(R.V),Sekkadipatty(P),Ward1,2,4AtthumeduEastKattukottai 249",592,336
31,"GovernmentHighSchool-Vellalapatti-636104,NewTiledBuildingFacingSouthWestWing",4,999-OverseasElector 577,592,1
32,"PanchayatUnionElementarySchool-V.Ganesapuram-636114,TerracedBuildingFacingSouthEastWing",1,"1-Vellalapatti(R.V),Sekkadipatty(P),Ward3,WestKattukottai 1",713,158
32,"PanchayatUnionElementarySchool-V.Ganesapuram-636114,TerracedBuildingFacingSouthEastWing",2,"2-Vellalapatti(R.V),Sekkadipatty(P),Ward2,3Ganesapuram 157",713,412
32,"PanchayatUnionElementarySchool-V.Ganesapuram-636114,TerracedBuildingFacingSouthEastWing",3,"3-Vellalapatti(R.V),Sekkadipatty(P),Ward2,3GanesapuramKattukottai 547",713,143
33,"PanchayatUnionMiddleSchool-A.Komarapalayam-636117,SSABuildingFacingWestCentreRoom",1,"1-Kumarapalayam(R.V)And(P),Ward1,MarriyammankovilStreet 1",620,99
33,"PanchayatUnionMiddleSchool-A.Komarapalayam-636117,SSABuildingFacingWestCentreRoom",2,"2-Kumarapalayam(R.V)And(P),Ward1,NorthStreet 98",620,129
33,"PanchayatUnionMiddleSchool-A.Komarapalayam-636117,SSABuildingFacingWestCentreRoom",3,"3-Kumarapalayam(R.V)And(P),Ward1,WestVeethi 221",620,51
33,"PanchayatUnionMiddleSchool-A.Komarapalayam-636117,SSABuildingFacingWestCentreRoom",4,"4-Kumarapalayam(R.V)And(P),Ward1,NaduStreet 272",620,28
33,"PanchayatUnionMiddleSchool-A.Komarapalayam-636117,SSABuildingFacingWestCentreRoom",5,"5-Kumarapalayam(R.V)And(P),Ward1,EastStreet 300",620,33
33,"PanchayatUnionMiddleSchool-A.Komarapalayam-636117,SSABuildingFacingWestCentreRoom",6,"6-Kumarapalayam(R.V)And(P),Ward1,SouthStreet 331",620,55
33,"PanchayatUnionMiddleSchool-A.Komarapalayam-636117,SSABuildingFacingWestCentreRoom",7,"7-Kumarapalayam(R.V)And(P),Ward2,NorthKattukottaigal 387",620,225
34,"PanchayatUnionMiddleSchool-A.Komarapalayam636117,TerracedBuildingFacingSouthRoomNo2",1,"1-Kumarapalayam(R.V)And(P),Ward3,OttarStreet 1",722,132
34,"PanchayatUnionMiddleSchool-A.Komarapalayam636117,TerracedBuildingFacingSouthRoomNo2",2,"2-Kumarapalayam(R.V)And(P),Ward3,ArunthathiyarStreet 132",722,202
34,"PanchayatUnionMiddleSchool-A.Komarapalayam636117,TerracedBuildingFacingSouthRoomNo2",3,"3-Kumarapalayam(R.V)And(P),Ward3,AdhiDravidarStreet 334",722,114
34,"PanchayatUnionMiddleSchool-A.Komarapalayam636117,TerracedBuildingFacingSouthRoomNo2",4,"4-Kumarapalayam(R.V)And(P),Ward2,SouthKattuKottaigal 439",722,148
34,"PanchayatUnionMiddleSchool-A.Komarapalayam636117,TerracedBuildingFacingSouthRoomNo2",5,"5-Kumarapalayam(R.V)And(P),Ward2,YemathiMedu 582",722,126
35,"PanchayatUnionElementarySchool-Kalyanagiri(Padayachiyur)-636117,TiledBuildingFacingEastSouthWing",1,"1-Kalyanagiri(R.V)And(P),Ward1,SettlementStreet 1",1109,50
35,"PanchayatUnionElementarySchool-Kalyanagiri(Padayachiyur)-636117,TiledBuildingFacingEastSouthWing",2,"2-Kalyanagiri(R.V)And(P),Ward2,3EastVeethi 50",1109,64
35,"PanchayatUnionElementarySchool-Kalyanagiri(Padayachiyur)-636117,TiledBuildingFacingEastSouthWing",3,"3-Kalyanagiri(R.V)And(P),Ward1,SouthVeethi 108",1109,138
35,"PanchayatUnionElementarySchool-Kalyanagiri(Padayachiyur)-636117,TiledBuildingFacingEastSouthWing",4,"4-Kalyanagiri(R.V)And(P),Ward3,EastVeethi 240",1109,131
35,"PanchayatUnionElementarySchool-Kalyanagiri(Padayachiyur)-636117,TiledBuildingFacingEastSouthWing",5,"5-Kalyanagiri(R.V)And(P),Ward3,KanthasamyKovilStreet 371",1109,30
35,"PanchayatUnionElementarySchool-Kalyanagiri(Padayachiyur)-636117,TiledBuildingFacingEastSouthWing",6,"6-Kalyanagiri(R.V)And(P),Ward1,3NaduVeethi 400",1109,89
35,"PanchayatUnionElementarySchool-Kalyanagiri(Padayachiyur)-636117,TiledBuildingFacingEastSouthWing",7,"7-Kalyanagiri(R.V)And(P),Ward1,2,3BelurMainRoad 485",1109,207
35,"PanchayatUnionElementarySchool-Kalyanagiri(Padayachiyur)-636117,TiledBuildingFacingEastSouthWing",8,"8-Kalyanagiri(R.V)And(P),Ward2,Kalyanagiri&Kattukottai 691",1109,400
36,"PanchayatUnionElementarySchool-Kottavadi-636115,TiledBuildingFacingEastNorthWing",1,"1-BelurKaradipatty(R.V)And(P),Ward1DownVeethi 1",599,164
36,"PanchayatUnionElementarySchool-Kottavadi-636115,TiledBuildingFacingEastNorthWing",2,"2-BelurKaradipatty(R.V)And(P),Ward1,PerumalKovilStreet 163",599,116
36,"PanchayatUnionElementarySchool-Kottavadi-636115,TiledBuildingFacingEastNorthWing",3,"3-BelurKaradipatty(R.V)And(P),Ward1,MariyammanKovilStreet 279",599,96
36,"PanchayatUnionElementarySchool-Kottavadi-636115,TiledBuildingFacingEastNorthWing",4,"4-BelurKaradipatty(R.V)And(P),Ward3,PeriasamyKovilStreet 376",599,223
37,"PanchayatUnionElementarySchool-Kottavadi-636115,TiledBuildingFacingWestNorthWing",1,"1-BelurKaradipatty(R.V)And(P),Ward2,NearPanchayatClub 1",590,107
37,"PanchayatUnionElementarySchool-Kottavadi-636115,TiledBuildingFacingWestNorthWing",2,"2-BelurKaradipatty(R.V)And(P),Ward2,MainRoad 108",590,38
37,"PanchayatUnionElementarySchool-Kottavadi-636115,TiledBuildingFacingWestNorthWing",3,"3-BelurKaradipatty(R.V)And(P),Ward2,KamarajNagar 146",590,310
37,"PanchayatUnionElementarySchool-Kottavadi-636115,TiledBuildingFacingWestNorthWing",4,"4-BelurKaradipatty(R.V)And(P),Ward2,MuniyappanKovilStreet 449",590,56
37,"PanchayatUnionElementarySchool-Kottavadi-636115,TiledBuildingFacingWestNorthWing",5,"5-BelurKaradipatty(R.V)And(P),Ward2,Puliyanthoppu 505",590,79
38,"PanchayatUnionElementarySchool-Kottavadi-636115,SSATerracedBuildingFacingWestSouthWing",1,"1-Kottavady(R.V)And(P),Ward1,MelVeethi 1",861,89
